id_camera_i	id_camera_j	rotation_error
63	25	3.19918
63	26	3.99798
63	27	3.00261
63	28	1.01645
63	29	0.946511
63	30	2.8791
63	31	3.99996
63	32	2.68174
63	33	0.572048
63	34	1.42967
63	35	3.38663
63	36	3.91674
63	37	2.36266
63	38	0.545559
63	39	1.28941
63	40	3.39732
63	41	3.85691
63	42	1.87303
63	43	0.42167
63	44	1.47891
63	45	3.49831
63	46	3.71097
63	47	1.70972
63	48	0.15063
63	49	1.3792
63	50	3.51129
63	51	3.68288
63	52	1.1836
63	53	0.14333
63	54	1.3257
63	55	3.59328
63	56	3.45805
63	57	1.31924
63	58	0.00929743
63	59	1.28312
63	60	3.34189
63	61	3.72979
63	62	1.28945
63	64	1.1614
63	65	3.57857
63	66	3.33931
63	67	1.29991
63	68	0.0800462
63	69	1.46593
63	70	3.42235
63	71	3.74255
63	72	1.53903
63	73	0.0546602
63	74	1.09185
63	75	3.60777
63	76	3.42079
63	77	1.42282
63	78	0.244606
63	79	1.35708
63	80	3.42873
63	81	3.64623
63	82	1.68369
63	83	0.226266
63	84	1.15579
63	85	3.59127
63	86	3.66347
63	87	1.83439
63	88	0.475748
63	89	1.27741
63	90	3.40343
63	91	3.68302
63	92	2.08973
63	93	0.579474
63	94	1.1346
63	95	3.31107
63	96	3.88704
63	97	2.34039
63	98	0.800257
64	0	2.29386
64	1	3.92096
64	2	3.14551
64	3	0.522908
64	4	0.362812
64	5	2.31324
64	6	3.89063
64	7	3.20261
64	8	0.633027
64	9	0.303078
64	10	2.05638
64	11	3.85551
64	12	3.28927
64	13	0.554588
64	14	0.406816
64	15	2.38939
64	16	3.90342
64	17	3.14551
64	18	0.697605
64	19	0.309543
64	20	2.02596
64	21	3.77424
64	22	3.4847
64	23	0.862529
64	24	0.329518
64	25	2.39123
64	26	3.9148
64	27	3.19221
64	28	0.765867
64	29	0.331971
64	30	2.11275
64	31	3.78149
64	32	3.50399
64	33	0.880498
64	34	0.239825
64	35	2.13344
64	36	3.88238
64	37	3.20819
64	38	0.887817
64	39	0.333987
64	40	2.25028
64	41	3.88715
64	42	3.21065
64	43	0.767685
64	44	0.100879
64	45	1.93014
64	46	3.87522
64	47	3.27467
64	48	0.926191
64	49	0.320113
64	50	2.05752
64	51	3.87118
64	52	3.05822
64	53	0.747633
64	54	0.0223671
64	55	1.74739
64	56	3.89521
64	57	3.35191
64	58	1.0099
64	59	0.150411
64	60	1.45392
64	61	3.69521
64	62	3.37687
64	63	1.1614
64	65	1.56109
64	66	3.9129
64	67	3.39466
64	68	1.07683
64	69	0.0689396
64	70	1.35174
64	71	3.62364
64	72	3.56392
64	73	1.40596
64	74	0.00216633
64	75	1.63103
64	76	3.91363
64	77	3.31182
64	78	1.12876
64	79	0.0186458
64	80	1.42382
64	81	3.78196
64	82	3.51393
64	83	1.43917
64	84	0.00247204
64	85	1.7352
64	86	3.88732
64	87	3.3338
64	88	1.06562
64	89	0.0143721
64	90	1.64292
64	91	3.88482
64	92	3.4954
64	93	1.24737
64	94	0.00499964
64	95	1.64158
64	96	3.86612
64	97	3.36413
64	98	1.11093
65	0	3.78261
65	1	3.88753
65	2	2.94977
65	3	1.78587
65	4	2.09937
65	5	3.3148
65	6	4
65	7	3.05197
65	8	1.81314
65	9	2.42552
65	10	3.48938
65	11	3.98798
65	12	3.6656
65	13	2.2901
65	14	1.91259
65	15	2.90576
65	16	3.89887
65	17	3.47243
65	18	2.26731
65	19	2.36138
65	20	3.01123
65	21	3.6753
65	22	3.99154
65	23	2.94818
65	24	1.76344
65	25	2.38949
65	26	3.56961
65	27	3.8799
65	28	2.75114
65	29	2.16484
65	30	2.45898
65	31	3.21412
65	32	3.97575
65	33	3.13493
65	34	1.52257
65	35	1.55661
65	36	2.96328
65	37	3.99979
65	38	3.1658
65	39	1.82829
65	40	1.83686
65	41	2.82243
65	42	3.9722
65	43	3.10037
65	44	1.30314
65	45	0.889056
65	46	2.30959
65	47	3.9075
65	48	3.37233
65	49	1.71747
65	50	1.17371
65	51	2.23999
65	52	3.93283
65	53	3.20991
65	54	1.39446
65	55	0.261316
65	56	1.90152
65	57	3.75156
65	58	3.47361
65	59	1.61298
65	60	0.450269
65	61	1.46342
65	62	3.72516
65	63	3.57857
65	64	1.56109
65	66	1.85989
65	67	3.72817
65	68	3.47152
65	69	1.30547
65	70	0.164023
65	71	1.29344
65	72	3.59184
65	73	3.7088
65	74	1.64061
65	75	0.116244
65	76	2.11882
65	77	3.86878
65	78	3.42482
65	79	1.35579
65	80	0.371232
65	81	1.87002
65	82	3.75329
65	83	3.66259
65	84	1.58105
65	85	0.469618
65	86	2.53046
65	87	3.95458
65	88	3.23819
65	89	1.43056
65	90	0.914067
65	91	2.59695
65	92	3.90894
65	93	3.35297
65	94	1.60673
65	95	1.11012
65	96	3.07453
65	97	3.99955
65	98	3.08068
66	0	3.42331
66	1	3.08906
66	2	3.46724
66	3	3.86207
66	4	3.99549
66	5	3.95969
66	6	3.76865
66	7	3.53475
66	8	3.84043
66	9	3.98529
66	10	3.77974
66	11	3.86273
66	12	3.986
66	13	3.99103
66	14	3.96758
66	15	3.97068
66	16	3.99865
66	17	3.93318
66	18	3.97351
66	19	3.99248
66	20	3.99789
66	21	3.9335
66	22	3.72761
66	23	3.93366
66	24	3.94113
66	25	3.72135
66	26	3.64333
66	27	3.89746
66	28	3.98113
66	29	3.99913
66	30	3.85457
66	31	3.38577
66	32	3.15617
66	33	3.83102
66	34	3.87859
66	35	3.18646
66	36	2.7168
66	37	3.27258
66	38	3.81134
66	39	3.95372
66	40	3.34592
66	41	2.40785
66	42	2.64476
66	43	3.81846
66	44	3.81312
66	45	2.65531
66	46	1.43945
66	47	2.18722
66	48	3.5955
66	49	3.92652
66	50	2.83908
66	51	1.29521
66	52	1.95133
66	53	3.70259
66	54	3.85804
66	55	2.07015
66	56	0.358405
66	57	1.29077
66	58	3.45652
66	59	3.91607
66	60	2.53877
66	61	0.424152
66	62	1.16705
66	63	3.33931
66	64	3.9129
66	65	1.85989
66	67	1.13178
66	68	3.46193
66	69	3.81487
66	70	2.21439
66	71	0.181641
66	72	0.926918
66	73	3.15937
66	74	3.9342
66	75	1.85785
66	76	0.39884
66	77	1.65537
66	78	3.53679
66	79	3.84265
66	80	2.29125
66	81	0.546119
66	82	1.43503
66	83	3.26713
66	84	3.91637
66	85	2.10053
66	86	1.33439
66	87	2.29433
66	88	3.71762
66	89	3.86899
66	90	2.629
66	91	1.46385
66	92	2.227
66	93	3.66011
66	94	3.92287
66	95	2.83147
66	96	2.48712
66	97	2.99759
66	98	3.84695
67	0	1.76583
67	1	2.55689
67	2	3.87291
67	3	3.67514
67	4	3.00351
67	5	2.97876
67	6	3.36298
67	7	3.8938
67	8	3.73981
67	9	2.70178
67	10	2.3473
67	11	3.4596
67	12	3.97623
67	13	3.32635
67	14	3.19916
67	15	3.5614
67	16	3.89839
67	17	3.99395
67	18	3.48518
67	19	2.74913
67	20	3.16629
67	21	3.95986
67	22	3.52647
67	23	2.795
67	24	3.2922
67	25	3.89122
67	26	3.9546
67	27	3.63361
67	28	3.01259
67	29	2.95729
67	30	3.75153
67	31	3.90124
67	32	2.83999
67	33	2.44293
67	34	3.44441
67	35	3.99977
67	36	3.50261
67	37	2.75712
67	38	2.39811
67	39	3.26927
67	40	3.99584
67	41	3.27043
67	42	1.92005
67	43	2.32754
67	44	3.55796
67	45	3.95504
67	46	2.61103
67	47	1.45746
67	48	1.81371
67	49	3.35442
67	50	3.97331
67	51	2.48422
67	52	0.842544
67	53	1.94329
67	54	3.49461
67	55	3.81227
67	56	1.63259
67	57	0.353969
67	58	1.46637
67	59	3.37376
67	60	3.95035
67	61	2.01548
67	62	0.174269
67	63	1.29991
67	64	3.39466
67	65	3.72817
67	66	1.13178
67	68	1.41536
67	69	3.56689
67	70	3.84698
67	71	1.73227
67	72	0.017059
67	73	1.05503
67	74	3.34193
67	75	3.6783
67	76	1.24247
67	77	0.285587
67	78	1.53257
67	79	3.52358
67	80	3.82193
67	81	1.58878
67	82	0.294364
67	83	1.18642
67	84	3.39514
67	85	3.70823
67	86	1.91806
67	87	0.936484
67	88	1.86443
67	89	3.4822
67	90	3.86766
67	91	1.98959
67	92	1.05147
67	93	1.80506
67	94	3.381
67	95	3.9223
67	96	2.79964
67	97	1.78617
67	98	2.20304
68	0	0.918762
68	1	3.03173
68	2	3.9352
68	3	1.90533
68	4	0.691835
68	5	1.70937
68	6	3.33989
68	7	3.9383
68	8	2.06657
68	9	0.455499
68	10	1.08812
68	11	3.34097
68	12	3.78093
68	13	1.50975
68	14	0.899143
68	15	2.28028
68	16	3.70269
68	17	3.76684
68	18	1.78708
68	19	0.474608
68	20	1.6823
68	21	3.66021
68	22	3.53246
68	23	1.20887
68	24	0.972888
68	25	2.73138
68	26	3.94401
68	27	3.42566
68	28	1.34224
68	29	0.646901
68	30	2.36452
68	31	3.91879
68	32	3.18065
68	33	0.904193
68	34	1.12674
68	35	3.00501
68	36	3.99954
68	37	2.89656
68	38	0.869743
68	39	0.95412
68	40	2.9964
68	41	3.98622
68	42	2.42697
68	43	0.703358
68	44	1.25645
68	45	3.19618
68	46	3.90291
68	47	2.23817
68	48	0.372534
68	49	1.04624
68	50	3.18286
68	51	3.88217
68	52	1.6513
68	53	0.314454
68	54	1.17678
68	55	3.39156
68	56	3.66472
68	57	1.6789
68	58	0.0869581
68	59	1.02747
68	60	3.07341
68	61	3.86808
68	62	1.58357
68	63	0.0800462
68	64	1.07683
68	65	3.47152
68	66	3.46193
68	67	1.41536
68	69	1.2759
68	70	3.29497
68	71	3.81221
68	72	1.65847
68	73	0.0453262
68	74	1.02338
68	75	3.56733
68	76	3.40517
68	77	1.29113
68	78	0.0468445
68	79	1.22239
68	80	3.41574
68	81	3.63528
68	82	1.56297
68	83	0.0645186
68	84	1.09283
68	85	3.61529
68	86	3.54996
68	87	1.51571
68	88	0.179042
68	89	1.19321
68	90	3.48977
68	91	3.56512
68	92	1.76484
68	93	0.242667
68	94	1.0837
68	95	3.43226
68	96	3.75175
68	97	1.89927
68	98	0.407426
69	0	2.17592
69	1	3.85896
69	2	3.36874
69	3	0.828612
69	4	0.28057
69	5	2.01726
69	6	3.76422
69	7	3.43478
69	8	0.904515
69	9	0.321449
69	10	1.85603
69	11	3.7149
69	12	3.57096
69	13	0.929178
69	14	0.269475
69	15	2.0122
69	16	3.7412
69	17	3.44613
69	18	1.05107
69	19	0.297976
69	20	1.69264
69	21	3.53985
69	22	3.7589
69	23	1.31134
69	24	0.193721
69	25	1.95747
69	26	3.73079
69	27	3.53586
69	28	1.18117
69	29	0.247981
69	30	1.66839
69	31	3.50566
69	32	3.78616
69	33	1.32232
69	34	0.101462
69	35	1.67171
69	36	3.6642
69	37	3.56457
69	38	1.31667
69	39	0.175748
69	40	1.74628
69	41	3.66026
69	42	3.56867
69	43	1.18811
69	44	0.0137514
69	45	1.47698
69	46	3.66309
69	47	3.59686
69	48	1.30738
69	49	0.148869
69	50	1.55641
69	51	3.65426
69	52	3.40451
69	53	1.10886
69	54	0.0160379
69	55	1.35806
69	56	3.73573
69	57	3.60344
69	58	1.30923
69	59	0.0478689
69	60	1.01964
69	61	3.45454
69	62	3.60644
69	63	1.46593
69	64	0.0689396
69	65	1.30547
69	66	3.81487
69	67	3.56689
69	68	1.2759
69	70	1.05681
69	71	3.44527
69	72	3.71145
69	73	1.64735
69	74	0.0925581
69	75	1.48749
69	76	3.87197
69	77	3.40464
69	78	1.24272
69	79	0.0224309
69	80	1.31907
69	81	3.71183
69	82	3.59278
69	83	1.57563
69	84	0.0887651
69	85	1.71836
69	86	3.89325
69	87	3.33323
69	88	1.09956
69	89	0.0850095
69	90	1.72849
69	91	3.89086
69	92	3.4774
69	93	1.2384
69	94	0.105848
69	95	1.79953
69	96	3.9179
69	97	3.2695
69	98	1.04681
70	0	3.63811
70	1	3.92776
70	2	2.94993
70	3	1.65923
70	4	1.91058
70	5	3.18247
70	6	3.99482
70	7	3.08751
70	8	1.56462
70	9	2.07634
70	10	3.32289
70	11	3.98126
70	12	3.62897
70	13	2.12795
70	14	1.74518
70	15	2.82573
70	16	3.88086
70	17	3.465
70	18	2.03132
70	19	2.04591
70	20	2.8434
70	21	3.66749
70	22	3.97608
70	23	2.77637
70	24	1.59161
70	25	2.36918
70	26	3.60159
70	27	3.85167
70	28	2.53297
70	29	1.87096
70	30	2.27819
70	31	3.20436
70	32	3.99072
70	33	2.95213
70	34	1.34116
70	35	1.62765
70	36	3.09147
70	37	3.9911
70	38	2.95416
70	39	1.54838
70	40	1.6864
70	41	2.87743
70	42	3.98963
70	43	2.92602
70	44	1.10873
70	45	1.01549
70	46	2.53018
70	47	3.96543
70	48	3.17865
70	49	1.43746
70	50	1.1136
70	51	2.4123
70	52	3.97504
70	53	3.03518
70	54	1.18859
70	55	0.436195
70	56	2.20237
70	57	3.86715
70	58	3.29253
70	59	1.3279
70	60	0.380688
70	61	1.72075
70	62	3.84212
70	63	3.42235
70	64	1.35174
70	65	0.164023
70	66	2.21439
70	67	3.84698
70	68	3.29497
70	69	1.05681
70	71	1.48876
70	72	3.73306
70	73	3.55726
70	74	1.42868
70	75	0.285606
70	76	2.44253
70	77	3.94231
70	78	3.24593
70	79	1.15957
70	80	0.260407
70	81	2.03409
70	82	3.85777
70	83	3.49261
70	84	1.3623
70	85	0.618528
70	86	2.7841
70	87	3.98977
70	88	3.0704
70	89	1.29339
70	90	0.918001
70	91	2.77213
70	92	3.97133
70	93	3.14889
70	94	1.39604
70	95	1.20954
70	96	3.22284
70	97	3.99386
70	98	2.90895
71	0	3.71794
71	1	3.12833
71	2	3.15723
71	3	3.53582
71	4	3.8755
71	5	3.99937
71	6	3.79064
71	7	3.27001
71	8	3.45994
71	9	3.95105
71	10	3.93694
71	11	3.86254
71	12	3.89652
71	13	3.82664
71	14	3.79311
71	15	3.90183
71	16	3.99937
71	17	3.79432
71	18	3.74893
71	19	3.94116
71	20	3.97748
71	21	3.93438
71	22	3.90001
71	23	3.99541
71	24	3.72753
71	25	3.57608
71	26	3.6973
71	27	3.98843
71	28	3.95954
71	29	3.88138
71	30	3.68056
71	31	3.38283
71	32	3.47453
71	33	3.99328
71	34	3.59761
71	35	2.94723
71	36	2.84468
71	37	3.61325
71	38	3.99092
71	39	3.73019
71	40	3.04939
71	41	2.47601
71	42	3.08789
71	43	3.98974
71	44	3.4647
71	45	2.3241
71	46	1.61394
71	47	2.76454
71	48	3.9061
71	49	3.66954
71	50	2.46418
71	51	1.41648
71	52	2.54925
71	53	3.94886
71	54	3.52703
71	55	1.6241
71	56	0.550656
71	57	1.95549
71	58	3.82235
71	59	3.6327
71	60	1.99748
71	61	0.431628
71	62	1.80755
71	63	3.74255
71	64	3.62365
71	65	1.29344
71	66	0.181641
71	67	1.73227
71	68	3.81221
71	69	3.44527
71	70	1.48876
71	72	1.48101
71	73	3.61754
71	74	3.6671
71	75	1.26429
71	76	0.477164
71	77	2.14769
71	78	3.8463
71	79	3.50052
71	80	1.55816
71	81	0.359285
71	82	1.89225
71	83	3.68096
71	84	3.62622
71	85	1.50655
71	86	1.28975
71	87	2.6557
71	88	3.93287
71	89	3.55936
71	90	2.00691
71	91	1.33845
71	92	2.58996
71	93	3.90837
71	94	3.64106
71	95	2.2957
71	96	2.35413
71	97	3.2299
71	98	3.98285
72	0	1.93011
72	1	2.53179
72	2	3.81598
72	3	3.79059
72	4	3.20233
72	5	3.10567
72	6	3.37169
72	7	3.84503
72	8	3.84446
72	9	2.93561
72	10	2.51224
72	11	3.46961
72	12	3.99003
72	13	3.489
72	14	3.37853
72	15	3.64907
72	16	3.90754
72	17	3.99968
72	18	3.62935
72	19	2.97694
72	20	3.29826
72	21	3.97012
72	22	3.57046
72	23	2.99181
72	24	3.46443
72	25	3.93615
72	26	3.94347
72	27	3.6864
72	28	3.20091
72	29	3.1668
72	30	3.82888
72	31	3.87289
72	32	2.88252
72	33	2.65944
72	34	3.60127
72	35	3.99436
72	36	3.44579
72	37	2.83007
72	38	2.61959
72	39	3.44852
72	40	3.99922
72	41	3.18849
72	42	1.98315
72	43	2.55298
72	44	3.70182
72	45	3.90216
72	46	2.48605
72	47	1.52035
72	48	2.05551
72	49	3.52434
72	50	3.93003
72	51	2.34391
72	52	0.916719
72	53	2.18544
72	54	3.64974
72	55	3.70423
72	56	1.44866
72	57	0.387898
72	58	1.71285
72	59	3.54527
72	60	3.8849
72	61	1.80622
72	62	0.197277
72	63	1.53903
72	64	3.56392
72	65	3.59184
72	66	0.926918
72	67	0.017059
72	68	1.65847
72	69	3.71145
72	70	3.73306
72	71	1.48101
72	73	1.28597
72	74	3.51778
72	75	3.53184
72	76	1.04517
72	77	0.321792
72	78	1.76972
72	79	3.67421
72	80	3.70238
72	81	1.35745
72	82	0.295609
72	83	1.41555
72	84	3.56463
72	85	3.57199
72	86	1.7542
72	87	0.98215
72	88	2.09275
72	89	3.63699
72	90	3.77151
72	91	1.82125
72	92	1.08163
72	93	2.03158
72	94	3.55193
72	95	3.84957
72	96	2.68813
72	97	1.84158
72	98	2.41773
73	0	1.00848
73	1	3.02097
73	2	3.95044
73	3	2.11405
73	4	1.03974
73	5	1.96439
73	6	3.4069
73	7	3.95087
73	8	2.25755
73	9	0.711384
73	10	1.28414
73	11	3.43002
73	12	3.75307
73	13	1.66392
73	14	1.27546
73	15	2.58408
73	16	3.79247
73	17	3.75636
73	18	1.92763
73	19	0.75484
73	20	1.9784
73	21	3.78015
73	22	3.40751
73	23	1.25709
73	24	1.35689
73	25	3.04871
73	26	3.98971
73	27	3.3319
73	28	1.42034
73	29	0.971397
73	30	2.69416
73	31	3.98215
73	32	2.96781
73	33	0.923397
73	34	1.52034
73	35	3.32915
73	36	3.96201
73	37	2.68347
73	38	0.880781
73	39	1.32293
73	40	3.30308
73	41	3.91341
73	42	2.13896
73	43	0.742246
73	44	1.64186
73	45	3.50466
73	46	3.74187
73	47	1.8949
73	48	0.363037
73	49	1.42354
73	50	3.4835
73	51	3.70908
73	52	1.29627
73	53	0.357934
73	54	1.53599
73	55	3.66208
73	56	3.39516
73	57	1.27651
73	58	0.0880542
73	59	1.39364
73	60	3.39816
73	61	3.67832
73	62	1.18582
73	63	0.0546603
73	64	1.40596
73	65	3.7088
73	66	3.15937
73	67	1.05503
73	68	0.0453262
73	69	1.64735
73	70	3.55726
73	71	3.61754
73	72	1.28597
73	74	1.3417
73	75	3.76544
73	76	3.1506
73	77	1.04631
73	78	0.139004
73	79	1.58033
73	80	3.62527
73	81	3.43346
73	82	1.29723
73	83	0.0764906
73	84	1.41289
73	85	3.78027
73	86	3.39113
73	87	1.39271
73	88	0.348038
73	89	1.53652
73	90	3.65125
73	91	3.41983
73	92	1.6318
73	93	0.392169
73	94	1.39895
73	95	3.59212
73	96	3.68853
73	97	1.89639
73	98	0.637562
74	0	2.28461
74	1	3.92191
74	2	3.12905
74	3	0.497901
74	4	0.374967
74	5	2.34198
74	6	3.89949
74	7	3.18401
74	8	0.610022
74	9	0.290533
74	10	2.06486
74	11	3.86709
74	12	3.25063
74	13	0.509167
74	14	0.430544
74	15	2.43815
74	16	3.91825
74	17	3.1087
74	18	0.65506
74	19	0.303203
74	20	2.06265
74	21	3.80019
74	22	3.43436
74	23	0.79318
74	24	0.355455
74	25	2.45612
74	26	3.93393
74	27	3.13637
74	28	0.704144
74	29	0.339943
74	30	2.17336
74	31	3.81485
74	32	3.44637
74	33	0.805986
74	34	0.270061
74	35	2.21432
74	36	3.9094
74	37	3.13913
74	38	0.813108
74	39	0.358769
74	40	2.32829
74	41	3.91456
74	42	3.13649
74	43	0.695906
74	44	0.128088
74	45	2.01957
74	46	3.90539
74	47	3.20174
74	48	0.850989
74	49	0.348682
74	50	2.14556
74	51	3.90199
74	52	2.97921
74	53	0.679346
74	54	0.0372832
74	55	1.83847
74	56	3.92194
74	57	3.28631
74	58	0.942558
74	59	0.171528
74	60	1.54385
74	61	3.74114
74	62	3.31494
74	63	1.09185
74	64	0.00216621
74	65	1.64061
74	66	3.9342
74	67	3.34193
74	68	1.02338
74	69	0.0925581
74	70	1.42868
74	71	3.6671
74	72	3.51778
74	73	1.3417
74	75	1.6966
74	76	3.92965
74	77	3.272
74	78	1.08849
74	79	0.0333261
74	80	1.47737
74	81	3.80708
74	82	3.47917
74	83	1.39039
74	84	0.00193787
74	85	1.78157
74	86	3.89827
74	87	3.31072
74	88	1.04154
74	89	0.0207921
74	90	1.66893
74	91	3.89518
74	92	3.47642
74	93	1.22569
74	94	0.00236309
74	95	1.65758
74	96	3.86868
74	97	3.35811
74	98	1.10418
75	0	3.93699
75	1	3.60153
75	2	2.30958
75	3	1.47469
75	4	2.40891
75	5	3.68453
75	6	3.89316
75	7	2.4248
75	8	1.4749
75	9	2.60546
75	10	3.76726
75	11	3.95071
75	12	3.22862
75	13	2.01398
75	14	2.26695
75	15	3.41019
75	16	3.99949
75	17	2.96362
75	18	1.93907
75	19	2.57901
75	20	3.45347
75	21	3.94488
75	22	3.85386
75	23	2.7119
75	24	2.10505
75	25	3.00315
75	26	3.89114
75	27	3.60323
75	28	2.491
75	29	2.44545
75	30	3.03575
75	31	3.6681
75	32	3.99016
75	33	2.96162
75	34	1.84081
75	35	2.22567
75	36	3.45705
75	37	3.93436
75	38	3.00168
75	39	2.16076
75	40	2.49291
75	41	3.32241
75	42	3.99941
75	43	2.96873
75	44	1.52939
75	45	1.50772
75	46	2.79969
75	47	3.98005
75	48	3.31684
75	49	2.05348
75	50	1.82171
75	51	2.71301
75	52	3.97605
75	53	3.17346
75	54	1.53268
75	55	0.69305
75	56	2.18504
75	57	3.80433
75	58	3.50099
75	59	1.86726
75	60	0.928091
75	61	1.77483
75	62	3.75143
75	63	3.60777
75	64	1.63103
75	65	0.116244
75	66	1.85785
75	67	3.6783
75	68	3.56733
75	69	1.48749
75	70	0.285606
75	71	1.26429
75	72	3.53184
75	73	3.76544
75	74	1.6966
75	76	1.8101
75	77	3.754
75	78	3.57248
75	79	1.47639
75	80	0.155259
75	81	1.53717
75	82	3.60047
75	83	3.76905
75	84	1.62612
75	85	0.127728
75	86	2.01714
75	87	3.82714
75	88	3.45135
75	89	1.49894
75	90	0.441088
75	91	2.07203
75	92	3.73614
75	93	3.56733
75	94	1.64027
75	95	0.595415
75	96	2.49302
75	97	3.92219
75	98	3.36413
76	0	2.8373
76	1	1.92782
76	2	2.50185
76	3	3.6507
76	4	3.99026
76	5	3.58451
76	6	2.89211
76	7	2.58448
76	8	3.60029
76	9	3.96099
76	10	3.3063
76	11	3.09465
76	12	3.52368
76	13	3.89076
76	14	3.99983
76	15	3.90012
76	16	3.65586
76	17	3.34388
76	18	3.81912
76	19	3.96363
76	20	3.77399
76	21	3.86864
76	22	3.99584
76	23	3.9999
76	24	3.9959
76	25	3.99881
76	26	3.99905
76	27	3.93863
76	28	3.98404
76	29	3.98614
76	30	3.99335
76	31	3.96825
76	32	3.85951
76	33	3.97006
76	34	3.96353
76	35	3.7849
76	36	3.6874
76	37	3.88971
76	38	3.9595
76	39	3.99842
76	40	3.87733
76	41	3.48883
76	42	3.48292
76	43	3.94869
76	44	3.88836
76	45	3.36948
76	46	2.69532
76	47	3.10645
76	48	3.76293
76	49	3.99078
76	50	3.54245
76	51	2.54441
76	52	2.72471
76	53	3.81914
76	54	3.88965
76	55	2.69614
76	56	1.36636
76	57	1.96456
76	58	3.53532
76	59	3.97034
76	60	3.11136
76	61	1.39687
76	62	1.69518
76	63	3.42079
76	64	3.91363
76	65	2.11882
76	66	0.39884
76	67	1.24247
76	68	3.40517
76	69	3.87197
76	70	2.44253
76	71	0.477164
76	72	1.04517
76	73	3.1506
76	74	3.92965
76	75	1.8101
76	77	1.21641
76	78	3.38042
76	79	3.86901
76	80	2.09167
76	81	0.122195
76	82	0.966993
76	83	3.10127
76	84	3.90821
76	85	1.7246
76	86	0.339701
76	87	1.49181
76	88	3.515
76	89	3.87081
76	90	2.07183
76	91	0.429837
76	92	1.34739
76	93	3.40054
76	94	3.9106
76	95	2.22264
76	96	1.2353
76	97	2.04423
76	98	3.61715
77	0	0.932227
77	1	1.54427
77	2	3.49041
77	3	3.8044
77	4	2.62204
77	5	2.06799
77	6	2.43373
77	7	3.51557
77	8	3.86256
77	9	2.47766
77	10	1.46732
77	11	2.55423
77	12	3.91579
77	13	3.55164
77	14	2.79762
77	15	2.81094
77	16	3.30601
77	17	3.88257
77	18	3.70269
77	19	2.46959
77	20	2.34054
77	21	3.47596
77	22	3.95748
77	23	3.1787
77	24	2.93114
77	25	3.39759
77	26	3.89403
77	27	3.97751
77	28	3.34462
77	29	2.60939
77	30	3.16247
77	31	3.95369
77	32	3.62055
77	33	2.84546
77	34	3.14461
77	35	3.8129
77	36	3.96387
77	37	3.54024
77	38	2.80102
77	39	2.91285
77	40	3.758
77	41	3.87197
77	42	2.88318
77	43	2.67392
77	44	3.3605
77	45	3.97534
77	46	3.45159
77	47	2.47201
77	48	2.12588
77	49	3.01375
77	50	3.94753
77	51	3.34661
77	52	1.75207
77	53	2.16946
77	54	3.3592
77	55	3.97723
77	56	2.4861
77	57	1.15327
77	58	1.58437
77	59	3.12445
77	60	3.99529
77	61	2.78238
77	62	0.843922
77	63	1.42282
77	64	3.31182
77	65	3.86878
77	66	1.65537
77	67	0.285587
77	68	1.29113
77	69	3.40464
77	70	3.94231
77	71	2.14769
77	72	0.321792
77	73	1.04631
77	74	3.272
77	75	3.754
77	76	1.21641
77	78	1.22253
77	79	3.40305
77	80	3.83653
77	81	1.54352
77	82	0.0205333
77	83	0.928646
77	84	3.33298
77	85	3.6802
77	86	1.42589
77	87	0.216414
77	88	1.40516
77	89	3.39917
77	90	3.78093
77	91	1.45548
77	92	0.298212
77	93	1.28222
77	94	3.32874
77	95	3.82923
77	96	2.05359
77	97	0.794021
77	98	1.61118
78	0	0.613347
78	1	2.72015
78	2	3.99182
78	3	2.14755
78	4	0.553933
78	5	1.29121
78	6	3.01349
78	7	3.99369
78	8	2.3083
78	9	0.433267
78	10	0.729543
78	11	3.00745
78	12	3.92588
78	13	1.79922
78	14	0.728429
78	15	1.86136
78	16	3.43902
78	17	3.91329
78	18	2.08052
78	19	0.416418
78	20	1.27506
78	21	3.3815
78	22	3.77219
78	23	1.55829
78	24	0.819335
78	25	2.35323
78	26	3.79916
78	27	3.68873
78	28	1.67564
78	29	0.532346
78	30	1.97417
78	31	3.7603
78	32	3.49807
78	33	1.24595
78	34	0.997967
78	35	2.70199
78	36	3.96848
78	37	3.25974
78	38	1.2086
78	39	0.804372
78	40	2.67746
78	41	3.99448
78	42	2.82138
78	43	1.01424
78	44	1.19462
78	45	2.96675
78	46	3.97871
78	47	2.62678
78	48	0.644755
78	49	0.897098
78	50	2.92803
78	51	3.96629
78	52	2.01849
78	53	0.551667
78	54	1.17663
78	55	3.2556
78	56	3.78213
78	57	1.96848
78	58	0.254477
78	59	0.945532
78	60	2.89978
78	61	3.93455
78	62	1.82746
78	63	0.244606
78	64	1.12876
78	65	3.42482
78	66	3.53679
78	67	1.53257
78	68	0.0468445
78	69	1.24272
78	70	3.24593
78	71	3.8463
78	72	1.76972
78	73	0.139004
78	74	1.08849
78	75	3.57248
78	76	3.38042
78	77	1.22253
78	79	1.23243
78	80	3.45363
78	81	3.6101
78	82	1.49343
78	83	0.0409069
78	84	1.16154
78	85	3.66593
78	86	3.43901
78	87	1.29079
78	88	0.0508835
78	89	1.2404
78	90	3.58955
78	91	3.44739
78	92	1.52852
78	93	0.081111
78	94	1.16133
78	95	3.55471
78	96	3.6013
78	97	1.55924
78	98	0.196443
79	0	2.29581
79	1	3.90745
79	2	3.22725
79	3	0.638539
79	4	0.327892
79	5	2.20252
79	6	3.85027
79	7	3.28805
